iter	RMSE
3219	1.742685636
3220	1.742684691
3221	1.742681204
3222	1.742672103
3223	1.74266442
3224	1.742659869
3225	1.742656028
3226	1.742651123
3227	1.742647695
3228	1.742645095
3229	1.742640721
3230	1.742637412
3231	1.742633511
3232	1.742626301
3233	1.742625474
3234	1.742621219
3235	1.742617554
3236	1.742615781
3237	1.742611408
3238	1.742610581
3239	1.742605971
3240	1.742602779
3241	1.742596396
3242	1.742593087
3243	1.742590368
3244	1.742586231
3245	1.742584222
3246	1.742579021
3247	1.742573761
3248	1.742570687
3249	1.742566136
3250	1.742563654
3251	1.742557744
3252	1.742553489
3253	1.74252902
3254	1.742519209
3255	1.742513771
3256	1.742510934
3257	1.742506206
3258	1.742501951
3259	1.742497754
3260	1.742494149
3261	1.742489953
3262	1.742486702
3263	1.742481028
3264	1.742481028
3265	1.742475058
3266	1.742474172
3267	1.742467906
3268	1.742466252
3269	1.742460696
3270	1.742454135
3271	1.742452894
3272	1.742449229
3273	1.742447338
3274	1.742444619
3275	1.742438945
3276	1.742436876
3277	1.742434394
3278	1.74242866
3279	1.742420917
3280	1.74241743
3281	1.74241081
3282	1.742406672
3283	1.742402653
3284	1.742395206
3285	1.74238894
3286	1.742387285
3287	1.742384212
3288	1.742379838
3289	1.742375936
3290	1.742373454
3291	1.742369198
3292	1.742367543
3293	1.742361869
3294	1.742356608
3295	1.74235383
3296	1.742349337
3297	1.742345554
3298	1.742339525
3299	1.742335565
3300	1.742326639
3301	1.742323211
3302	1.742319132
3303	1.742316295
3304	1.742310207
3305	1.74230536
3306	1.742301222
3307	1.742295784
3308	1.742293597
3309	1.742292001
3310	1.742281124
3311	1.742278701
3312	1.742272612
3313	1.742266996
3314	1.742266287
3315	1.742263036
3316	1.742258011
3317	1.742252277
3318	1.742249795
3319	1.742246484
3320	1.742244356
3321	1.742241164
3322	1.742239332
3323	1.742231233
3324	1.742228337
3325	1.742219056
3326	1.742214563
3327	1.742212317
3328	1.742204987
3329	1.742202149
3330	1.742197538
3331	1.742192336
3332	1.742185834
3333	1.74218276
3334	1.742177912
3335	1.74217472
3336	1.742170464
3337	1.742168927
3338	1.742165025
3339	1.742162542
3340	1.742159941
3341	1.742155921
3342	1.742152552
3343	1.742146286
3344	1.742141261
3345	1.742139251
3346	1.742135704
3347	1.742129792
3348	1.742125417
3349	1.742119269
3350	1.742111821
3351	1.742103426
3352	1.742096332
3353	1.742086518
3354	1.742084449
3355	1.742080015
3356	1.742074576
3357	1.742071502
3358	1.742070202
3359	1.742067482
3360	1.742058082
3361	1.74205554
3362	1.742052939
3363	1.742047441
3364	1.742045608
3365	1.742042297
3366	1.742040228
3367	1.742037922
3368	1.742036622
3369	1.742033075
3370	1.742027163
3371	1.742020541
3372	1.742009781
3373	1.742008717
3374	1.742000558
3375	1.741995356
3376	1.741992873
3377	1.741988971
3378	1.74198696
3379	1.741979156
3380	1.741976437
3381	1.741971471
3382	1.741962366
3383	1.741960356
3384	1.741958641
3385	1.741953734
3386	1.741952197
3387	1.741940195
3388	1.74193511
3389	1.741933869
3390	1.741932095
3391	1.741928429
3392	1.741923995
3393	1.741923108
3394	1.741919915
3395	1.741917787
3396	1.741914121
3397	1.741908091
3398	1.741902829
3399	1.741899458
3400	1.741897093
3401	1.741889939
3402	1.741886983
3403	1.741882076
3404	1.741878292
3405	1.74187368
3406	1.741871138
3407	1.741866585
3408	1.741862624
3409	1.741861618
3410	1.741856297
3411	1.741852986
3412	1.741846364
3413	1.741843644
3414	1.741840451
3415	1.741836312
3416	1.741833593
3417	1.741823896
3418	1.741821412
3419	1.741817628
3420	1.74181278
3421	1.741809823
3422	1.741807931
3423	1.741806039
3424	1.741802373
3425	1.741796342
3426	1.741792676
3427	1.741791257
3428	1.741786764
3429	1.741782743
3430	1.741773223
3431	1.741770148
3432	1.741769439
3433	1.741767724
3434	1.741763644
3435	1.741759978
3436	1.741757672
3437	1.741754952
3438	1.741748803
3439	1.74174762
3440	1.741743126
3441	1.741741057
3442	1.74173881
3443	1.741736031
3444	1.741730768
3445	1.74172793
3446	1.741725979
3447	1.74172042
3448	1.7417177
3449	1.74171569
3450	1.741714921
3451	1.741707707
3452	1.741704455
3453	1.74169937
3454	1.741694994
3455	1.741693279
3456	1.74168778
3457	1.741682458
3458	1.741679502
3459	1.741677846
3460	1.741674239
3461	1.7416714
3462	1.74166259
3463	1.741660343
3464	1.741658096
3465	1.741655967
3466	1.741653483
3467	1.741650054
3468	1.741648753
3469	1.741646742
3470	1.74164485
3471	1.741640178
3472	1.741637517
3473	1.741635152
3474	1.741628293
3475	1.741625336
3476	1.741618595
3477	1.741612563
3478	1.741608364
3479	1.741603693
3480	1.741600618
3481	1.74159565
3482	1.741595059
3483	1.741591156
3484	1.741591156
3485	1.741588673
3486	1.741580394
3487	1.741578501
3488	1.741577023
3489	1.741573889
3490	1.741571169
3491	1.741569394
3492	1.741565078
3493	1.741562653
3494	1.741560288
3495	1.741556266
3496	1.741550353
3497	1.741546745
3498	1.741541719
3499	1.741537461
3500	1.741529655
3501	1.741527585
3502	1.741521612
3503	1.741517295
3504	1.741514634
3505	1.741510967
3506	1.741509548
3507	1.741506769
3508	1.741498548
3509	1.741494882
3510	1.741489855
3511	1.741487194
3512	1.741483764
3513	1.741480689
3514	1.741475721
3515	1.741468861
3516	1.741467678
3517	1.74146413
3518	1.741462119
3519	1.741459635
3520	1.741448872
3521	1.74144627
3522	1.741445442
3523	1.7414387
3524	1.741431899
3525	1.741429119
3526	1.741425748
3527	1.741422614
3528	1.741419243
3529	1.741414097
3530	1.741412678
3531	1.741406705
3532	1.741404635
3533	1.74140357
3534	1.741397538
3535	1.741396651
3536	1.741394581
3537	1.741387898
3538	1.741381629
3539	1.74137808
3540	1.741375064
3541	1.741373349
3542	1.741371752
3543	1.741369268
3544	1.741361698
3545	1.741359095
3546	1.741356375
3547	1.741352235
3548	1.741347503
3549	1.741344664
3550	1.741340051
3551	1.741336976
3552	1.741331712
3553	1.74132698
3554	1.741325975
3555	1.741323018
3556	1.741319587
3557	1.741317281
3558	1.741315684
3559	1.741311899
3560	1.741309533
3561	1.741301489
3562	1.741298059
3563	1.741290015
3564	1.741287531
3565	1.741283627
3566	1.741280788
3567	1.741279724
3568	1.741277003
3569	1.741271089
3570	1.74126612
3571	1.741262926
3572	1.741260738
3573	1.741258372
3574	1.74125299
3575	1.741245774
3576	1.741242344
3577	1.741237434
3578	1.741235601
3579	1.741233708
3580	1.74123146
3581	1.741229568
3582	1.741223298
3583	1.741218389
3584	1.741210995
3585	1.741206914
3586	1.741204844
3587	1.741196918
3588	1.741192305
3589	1.741189939
3590	1.741189406
3591	1.741185562
3592	1.74118148
3593	1.741174383
3594	1.741170242
3595	1.741165924
3596	1.741159595
3597	1.741156105
3598	1.741153266
3599	1.741147884
3600	1.741142738
3601	1.741139189
3602	1.741138124
3603	1.741135048
3604	1.741133392
3605	1.741127713
3606	1.741125702
3607	1.741122922
3608	1.741120024
3609	1.74111683
3610	1.741114049
3611	1.741110205
3612	1.741108075
3613	1.741104881
3614	1.741102988
3615	1.741095535
3616	1.741091986
3617	1.741088969
3618	1.741083705
3619	1.741082758
3620	1.741077671
3621	1.741069804
3622	1.741062706
3623	1.741058506
3624	1.741053182
3625	1.741045492
3626	1.74104283
3627	1.741040996
3628	1.741039281
3629	1.741038098
3630	1.74103236
3631	1.741027805
3632	1.741020766
3633	1.741018991
3634	1.74101769
3635	1.741003492
3636	1.74099947
3637	1.740998405
3638	1.740994619
3639	1.740992135
3640	1.74098338
3641	1.740979653
3642	1.740972613
3643	1.740968118
3644	1.740965278
3645	1.74095883
3646	1.740955636
3647	1.740953092
3648	1.740945875
3649	1.740944218
3650	1.740939722
3651	1.740936469
3652	1.740935049
3653	1.740932978
3654	1.740931618
3655	1.74093144
3656	1.740924341
3657	1.740915764
3658	1.740913456
3659	1.740911445
3660	1.74090618
3661	1.740902216
3662	1.740898667
3663	1.740890148
3664	1.740886953
3665	1.740883226
3666	1.740879973
3667	1.740878553
3668	1.740872282
3669	1.740868732
3670	1.740860332
3671	1.740858439
3672	1.740856309
3673	1.74085341
3674	1.740848677
3675	1.740847198
3676	1.740845246
3677	1.740840454
3678	1.740835958
3679	1.740829805
3680	1.740827675
3681	1.740824481
3682	1.740817914
3683	1.7408104
3684	1.740809631
3685	1.740805904
3686	1.740804011
3687	1.740799988
3688	1.740797621
3689	1.740792297
3690	1.74078709
3691	1.740781766
3692	1.74077656
3693	1.740770762
3694	1.740768395
3695	1.74076307
3696	1.740760526
3697	1.740755616
3698	1.740752776
3699	1.740748102
3700	1.740744493
3701	1.740740115
3702	1.740737867
3703	1.740734021
3704	1.740730235
3705	1.740726566
3706	1.740724377
3707	1.740718816
3708	1.740714438
3709	1.740712544
3710	1.740705208
3711	1.74070438
3712	1.740696097
3713	1.740669294
3714	1.740664029
3715	1.740661662
3716	1.740655864
3717	1.740649119
3718	1.740645805
3719	1.740642374
3720	1.740639829
3721	1.740633025
3722	1.740627937
3723	1.74062628
3724	1.740621487
3725	1.740618766
3726	1.740613855
3727	1.740610423
3728	1.74060634
3729	1.740603205
3730	1.740603086
3731	1.740594743
3732	1.740591489
3733	1.740583324
3734	1.740579419
3735	1.740574271
3736	1.740571017
3737	1.740566638
3738	1.740564567
3739	1.740561904
3740	1.740560011
3741	1.740557289
3742	1.740555396
3743	1.740553621
3744	1.740553029
3745	1.740550544
3746	1.740544568
3747	1.740540958
3748	1.740539242
3749	1.740535574
3750	1.740534213
3751	1.740529479
3752	1.740526047
3753	1.740522497
3754	1.740521905
3755	1.740518887
3756	1.740514213
3757	1.740511136
3758	1.740507704
3759	1.740503325
3760	1.740501846
3761	1.740499538
3762	1.740495929
3763	1.740491787
3764	1.740488355
3765	1.740483266
3766	1.740480485
3767	1.740475514
3768	1.740466757
3769	1.740462615
3770	1.740457348
3771	1.740452496
3772	1.740449241
3773	1.740440898
3774	1.740433738
3775	1.740433028
3776	1.74043072
3777	1.740425217
3778	1.740418352
3779	1.740415394
3780	1.74041066
3781	1.740404742
3782	1.740402612
3783	1.740398825
3784	1.740394564
3785	1.740391013
3786	1.740387108
3787	1.740387108
3788	1.740385569
3789	1.74037906
3790	1.740366988
3791	1.740366159
3792	1.740364621
3793	1.740361011
3794	1.740357875
3795	1.740355981
3796	1.740348051
3797	1.740345684
3798	1.740340536
3799	1.740336453
3800	1.740335032
3801	1.740331659
3802	1.740327931
3803	1.740327694
3804	1.740323848
3805	1.740321066
3806	1.740318107
3807	1.740315148
3808	1.740312545
3809	1.740310651
3810	1.740309112
3811	1.740307337
3812	1.740302721
3813	1.740298578
3814	1.740295146
3815	1.740292779
3816	1.740288814
3817	1.740286092
3818	1.740279168
3819	1.740273013
3820	1.740270883
3821	1.740268219
3822	1.740266977
3823	1.740265793
3824	1.740260112
3825	1.74025739
3826	1.740255259
3827	1.7402523
3828	1.740244962
3829	1.740243364
3830	1.740239044
3831	1.740235493
3832	1.740231291
3833	1.740225669
3834	1.74018939
3835	1.740185898
3836	1.740183472
3837	1.740182111
3838	1.740180927
3839	1.74017927
3840	1.740175009
3841	1.740170984
3842	1.740167552
3843	1.740164237
3844	1.740161574
3845	1.740160568
3846	1.74015678
3847	1.740155597
3848	1.740149974
3849	1.740147488
3850	1.740142813
3851	1.74013938
3852	1.740134527
3853	1.740128372
3854	1.740123519
3855	1.740120323
3856	1.740117363
3857	1.740115529
3858	1.740113102
3859	1.740110024
3860	1.74010523
3861	1.740101798
3862	1.740095465
3863	1.740093571
3864	1.740091144
3865	1.740083924
3866	1.740080195
3867	1.740076821
3868	1.740069837
3869	1.740067529
3870	1.740064333
3871	1.740062676
3872	1.740054508
3873	1.740051134
3874	1.740048589
3875	1.740043617
3876	1.740039119
3877	1.740035686
3878	1.740032608
3879	1.740027045
3880	1.740022783
3881	1.740020771
3882	1.740016391
3883	1.740013017
3884	1.740011005
3885	1.740006743
3886	1.740005263
3887	1.740003488
3888	1.74000112
3889	1.739995438
3890	1.739991532
3891	1.73998656
3892	1.739985021
3893	1.739983008
3894	1.739978806
3895	1.739975906
3896	1.739972058
3897	1.739969631
3898	1.739967264
3899	1.739965725
3900	1.73996389
3901	1.73996099
3902	1.739960161
3903	1.73995803
3904	1.739954005
3905	1.739950809
3906	1.739942167
3907	1.739938911
3908	1.739937787
3909	1.739936662
3910	1.739933643
3911	1.739932933
3912	1.739927724
3913	1.73992654
3914	1.73992435
3915	1.739923936
3916	1.739919497
3917	1.739915649
3918	1.739908901
3919	1.739904403
3920	1.739903692
3921	1.739901917
3922	1.739899667
3923	1.739898839
3924	1.739895701
3925	1.739890966
3926	1.739884396
3927	1.739881673
3928	1.739879187
3929	1.739873978
3930	1.739871492
3931	1.739866283
3932	1.739861073
3933	1.73985693
3934	1.739850833
3935	1.739844736
3936	1.739841895
3937	1.739839645
3938	1.739836804
3939	1.739830884
3940	1.739828457
3941	1.739824669
3942	1.73982242
3943	1.739819282
3944	1.739816322
3945	1.739810048
3946	1.739805312
3947	1.739800991
3948	1.739796847
3949	1.739792763
3950	1.739791283
3951	1.739788382
3952	1.739786429
3953	1.739784949
3954	1.739782699
3955	1.739780923
3956	1.739777963
3957	1.739770682
3958	1.739765769
3959	1.739764526
3960	1.739761152
3961	1.739759198
3962	1.739756653
3963	1.739750674
3964	1.739750496
3965	1.73974801
3966	1.739746234
3967	1.739746471
3968	1.739744458
3969	1.739740551
3970	1.739735933
3971	1.739733329
3972	1.739731079
3973	1.73972806
3974	1.739723147
3975	1.739720897
3976	1.739718174
3977	1.739716161
3978	1.739711011
3979	1.73970444
3980	1.739700533
3981	1.739700769
3982	1.739696626
3983	1.739695738
3984	1.739693666
3985	1.739684016
3986	1.739679576
3987	1.739675432
3988	1.739674248
3989	1.739671702
3990	1.739668446
3991	1.739662704
3992	1.739661224
3993	1.739656843
3994	1.739655541
3995	1.739653054
3996	1.739648614
3997	1.739646305
3998	1.739641096
3999	1.739638964
4000	1.739636004
4001	1.739634051
4002	1.739631801
4003	1.739630735
4004	1.739628545
4005	1.739625111
4006	1.73962369
4007	1.739622388
4008	1.739619902
4009	1.739616941
4010	1.7396141
4011	1.739612738
4012	1.739610192
4013	1.739607587
4014	1.739606877
4015	1.739604331
4016	1.739597997
4017	1.739590656
4018	1.739587222
4019	1.739583906
4020	1.739583551
4021	1.739579999
4022	1.739577276
4023	1.739570882
4024	1.739566027
4025	1.739563422
4026	1.739560284
4027	1.739557324
4028	1.739551759
4029	1.73954649
4030	1.739544595
4031	1.739540332
4032	1.739539207
4033	1.739536662
4034	1.739531688
4035	1.739526597
4036	1.739521505
4037	1.739518841
4038	1.739517834
4039	1.73951665
4040	1.739512565
4041	1.739506941
4042	1.739501612
4043	1.739499836
4044	1.739495573
4045	1.739490481
4046	1.739487107
4047	1.739479469
4048	1.739477337
4049	1.739473075
4050	1.739472956
4051	1.739471654
4052	1.739469463
4053	1.739466443
4054	1.73946443
4055	1.739461588
4056	1.739456615
4057	1.739454957
4058	1.739451168
4059	1.739449628
4060	1.739446964
4061	1.739443708
4062	1.739442523
4063	1.739439326
4064	1.739434353
4065	1.739432103
4066	1.739429853
4067	1.739427425
4068	1.739426064
4069	1.739424939
4070	1.739421505
4071	1.739418959
4072	1.739416709
4073	1.739414103
4074	1.739411853
4075	1.739410314
4076	1.739408183
4077	1.739404038
4078	1.739403327
4079	1.739400781
4080	1.739397702
4081	1.73939563
4082	1.73939338
4083	1.739388407
4084	1.739385209
4085	1.739382012
4086	1.739375499
4087	1.739372065
4088	1.739370051
4089	1.739363242
4090	1.739359986
4091	1.73935892
4092	1.739357617
4093	1.739353946
4094	1.739345893
4095	1.73934317
4096	1.739339854
4097	1.73933417
4098	1.739332275
4099	1.739330735
4100	1.739322505
4101	1.739317945
4102	1.73931534
4103	1.739312616
4104	1.73931161
4105	1.739305688
4106	1.739304563
4107	1.739302905
4108	1.739300892
4109	1.739297813
4110	1.739295563
4111	1.73929278
4112	1.739287806
4113	1.739283128
4114	1.739277681
4115	1.739276319
4116	1.739271996
4117	1.739270812
4118	1.739271049
4119	1.739268503
4120	1.739262048
4121	1.739255772
4122	1.739254943
4123	1.739247541
4124	1.739240613
4125	1.739237829
4126	1.739236586
4127	1.739209169
4128	1.73920763
4129	1.739202774
4130	1.739197148
4131	1.739196142
4132	1.739194188
4133	1.739193714
4134	1.739185068
4135	1.739179028
4136	1.739178436
4137	1.739176778
4138	1.73917512
4139	1.739167718
4140	1.739164461
4141	1.739164105
4142	1.739159723
4143	1.739157887
4144	1.73915315
4145	1.739151314
4146	1.739146932
4147	1.739146222
4148	1.739144327
4149	1.739142076
4150	1.739139352
4151	1.739137694
4152	1.739135918
4153	1.739135444
4154	1.739130588
4155	1.739125021
4156	1.739116849
4157	1.739113059
4158	1.739105597
4159	1.739103702
4160	1.739096596
4161	1.739093813
4162	1.739090556
4163	1.739086647
4164	1.739083805
4165	1.739073027
4166	1.739070658
4167	1.739068467
4168	1.739067637
4169	1.739061597
4170	1.7390568
4171	1.739050404
4172	1.739046614
4173	1.739040929
4174	1.739038678
4175	1.739035125
4176	1.739031098
4177	1.739028611
4178	1.739027308
4179	1.73902559
4180	1.739021978
4181	1.739018661
4182	1.739017358
4183	1.739013153
4184	1.739010725
4185	1.739008593
4186	1.739005277
4187	1.739003678
4188	1.739000657
4189	1.738993788
4190	1.738989168
4191	1.738985141
4192	1.738982535
4193	1.738978508
4194	1.738975073
4195	1.738968795
4196	1.738966308
4197	1.738963583
4198	1.738957839
4199	1.738953752
4200	1.738947415
4201	1.738942796
4202	1.738938591
4203	1.738936873
4204	1.738935689
4205	1.73893326
4206	1.738930891
4207	1.738930891
4208	1.738929115
4209	1.738925324
4210	1.738923074
4211	1.738920112
4212	1.738917566
4213	1.738916559
4214	1.738913834
4215	1.738909096
4216	1.738907675
4217	1.738905424
4218	1.738897488
4219	1.738893697
4220	1.738886827
4221	1.738886353
4222	1.738867756
4223	1.738864972
4224	1.738863314
4225	1.738859879
4226	1.738854311
4227	1.73885135
4228	1.738845486
4229	1.738842525
4230	1.738840511
4231	1.738835003
4232	1.738832752
4233	1.738827955
4234	1.738825704
4235	1.73882061
4236	1.73881528
4237	1.738813858
4238	1.738810304
4239	1.738806987
4240	1.738806158
4241	1.738802131
4242	1.738797866
4243	1.738795615
4244	1.738793246
4245	1.738790995
4246	1.73879064
4247	1.738789337
4248	1.73878756
4249	1.738783295
4250	1.738781874
4251	1.738777372
4252	1.738774885
4253	1.738773108
4254	1.73876754
4255	1.738760077
4256	1.738757352
4257	1.738755753
4258	1.738753028
4259	1.738751666
4260	1.738746513
4261	1.738744854
4262	1.738738872
4263	1.738734133
4264	1.738732238
4265	1.73871044
4266	1.738707893
4267	1.738700608
4268	1.738692493
4269	1.738689887
4270	1.73868805
4271	1.738686392
4272	1.738681712
4273	1.738679165
4274	1.738674308
4275	1.738672176
4276	1.738666371
4277	1.738664594
4278	1.738660092
4279	1.738657959
4280	1.738652391
4281	1.738651384
4282	1.738649311
4283	1.738644454
4284	1.738643151
4285	1.738641847
4286	1.73864007
4287	1.738634739
4288	1.738630889
4289	1.738626802
4290	1.738623781
4291	1.7386223
4292	1.738618746
4293	1.738614125
4294	1.73860678
4295	1.738602989
4296	1.738596769
4297	1.73859434
4298	1.73858735
4299	1.738576687
4300	1.73857106
4301	1.738568216
4302	1.738565432
4303	1.73856247
4304	1.738560575
4305	1.738559272
4306	1.738552163
4307	1.738547009
4308	1.738542744
4309	1.738540671
4310	1.738536287
4311	1.738534806
4312	1.738531726
4313	1.738528231
4314	1.738524735
4315	1.738518989
4316	1.738517331
4317	1.738517331
4318	1.738516146
4319	1.738513184
4320	1.73850803
4321	1.738502995
4322	1.738501099
4323	1.738495293
4324	1.738491857
4325	1.738489962
4326	1.738486289
4327	1.738484512
4328	1.738480009
4329	1.738478824
4330	1.738477284
4331	1.738471597
4332	1.738449678
4333	1.738447723
4334	1.738446301
4335	1.738444938
4336	1.738441976
4337	1.738437592
4338	1.738433919
4339	1.738433505
4340	1.738429595
4341	1.738424559
4342	1.73841899
4343	1.738414488
4344	1.738411881
4345	1.738407497
4346	1.738404772
4347	1.738404416
4348	1.738402876
4349	1.738397781
4350	1.738396122
4351	1.738392923
4352	1.738391501
4353	1.7383838
4354	1.738368989
4355	1.738366796
4356	1.738363123
4357	1.738362827
4358	1.738359391
4359	1.738355836
4360	1.7383524
4361	1.738351097
4362	1.738347779
4363	1.738344461
4364	1.738342091
4365	1.7383383
4366	1.738336404
4367	1.738320881
4368	1.738314009
4369	1.738313535
4370	1.738309921
4371	1.738307729
4372	1.738304766
4373	1.738300915
4374	1.738298486
4375	1.738297301
4376	1.738294398
4377	1.738291258
4378	1.73828877
4379	1.738288236
4380	1.738286518
4381	1.738284267
4382	1.738283556
4383	1.738278164
4384	1.738274787
4385	1.738270521
4386	1.738266374
4387	1.738264834
4388	1.738260923
4389	1.738256065
4390	1.738252391
4391	1.738247118
4392	1.738243623
4393	1.738240186
4394	1.738237816
4395	1.738236157
4396	1.738233373
4397	1.738231299
4398	1.738226085
4399	1.738222115
4400	1.738219567
4401	1.738217494
4402	1.738215301
4403	1.738212457
4404	1.738206355
4405	1.73820511
4406	1.738201911
4407	1.738198593
4408	1.738193616
4409	1.738191838
4410	1.738189942
4411	1.738186802
4412	1.73818698
4413	1.738183366
4414	1.73818224
4415	1.738179751
4416	1.738175367
4417	1.738171101
4418	1.738167427
4419	1.738155103
4420	1.738151666
4421	1.738150007
4422	1.738148289
4423	1.738146807
4424	1.73814503
4425	1.738143845
4426	1.738142304
4427	1.738139934
4428	1.738135372
4429	1.738133772
4430	1.738131342
4431	1.738128321
4432	1.73812595
4433	1.738123936
4434	1.738120262
4435	1.738112382
4436	1.738109063
4437	1.738106338
4438	1.73810219
4439	1.738099227
4440	1.738097153
4441	1.738095613
4442	1.738091169
4443	1.738090043
4444	1.73808791
4445	1.738085303
4446	1.738080977
4447	1.738078607
4448	1.738075644
4449	1.738071674
4450	1.738070785
4451	1.738070252
4452	1.738068948
4453	1.738066934
4454	1.738064208
4455	1.738060416
4456	1.738057394
4457	1.738054727
4458	1.738051646
4459	1.738048802
4460	1.738047024
4461	1.738042995
4462	1.738039676
4463	1.738037662
4464	1.738033869
4465	1.738030077
4466	1.738004241
4467	1.737999382
4468	1.737996063
4469	1.737994404
4470	1.737988834
4471	1.737983442
4472	1.737981249
4473	1.737977279
4474	1.737972953
4475	1.737965723
4476	1.737959442
4477	1.737957901
4478	1.737953694
4479	1.737951798
4480	1.737946761
4481	1.737939887
4482	1.737935383
4483	1.737929694
4484	1.737928153
4485	1.737924716
4486	1.737921516
4487	1.737918909
4488	1.737916835
4489	1.737912035
4490	1.73790759
4491	1.737905635
4492	1.737901131
4493	1.737899649
4494	1.737893901
4495	1.737889516
4496	1.73788833
4497	1.737886553
4498	1.737884656
4499	1.737882878
4500	1.737880034
4501	1.737873752
4502	1.737871026
4503	1.737869604
4504	1.737866285
4505	1.7378651
4506	1.737864863
4507	1.737860715
4508	1.737857514
4509	1.737854314
4510	1.737852892
4511	1.737848744
4512	1.737846966
4513	1.737843766
4514	1.73784258
4515	1.737836654
4516	1.737835113
4517	1.737833572
4518	1.737825987
4519	1.737822727
4520	1.737818223
4521	1.737816742
4522	1.737811645
4523	1.737808504
4524	1.737808386
4525	1.737802519
4526	1.73779754
4527	1.737794696
4528	1.737790132
4529	1.737786873
4530	1.737784799
4531	1.737783672
4532	1.737782072
4533	1.737777746
4534	1.737772827
4535	1.737770397
4536	1.737764234
4537	1.737763285
4538	1.737761626
4539	1.737759848
4540	1.737757833
4541	1.737755699
4542	1.737754099
4543	1.737751373
4544	1.737748469
4545	1.737745624
4546	1.737744557
4547	1.73774112
4548	1.73773792
4549	1.737735549
4550	1.737731519
4551	1.737728082
4552	1.737725533
4553	1.737723696
4554	1.737719192
4555	1.737715221
4556	1.737713858
4557	1.737710894
4558	1.737705916
4559	1.73770313
4560	1.737700878
4561	1.737695603
4562	1.737691988
4563	1.737690506
4564	1.737688017
4565	1.737685409
4566	1.737683987
4567	1.737681675
4568	1.73767889
4569	1.737676993
4570	1.737676282
4571	1.737672015
4572	1.73766911
4573	1.737668044
4574	1.737664547
4575	1.737661109
4576	1.737660576
4577	1.73765862
4578	1.73765293
4579	1.737651152
4580	1.737647596
4581	1.737646292
4582	1.737644929
4583	1.737642736
4584	1.737641313
4585	1.737638943
4586	1.737638054
4587	1.737635564
4588	1.737633312
4589	1.737632423
4590	1.737630289
4591	1.737627326
4592	1.737625311
4593	1.73762211
4594	1.73762045
4595	1.737606937
4596	1.73760421
4597	1.737600713
4598	1.737596209
4599	1.73759532
4600	1.737591052
4601	1.737589215
4602	1.737584651
4603	1.737582873
4604	1.737580858
4605	1.737579435
4606	1.737573626
4607	1.737572263
4608	1.737568944
4609	1.737568173
4610	1.737566514
4611	1.737563787
4612	1.737560705
4613	1.73755786
4614	1.737556912
4615	1.737553355
4616	1.737548021
4617	1.737546302
4618	1.737544227
4619	1.73753996
4620	1.737534151
4621	1.737528461
4622	1.737526742
4623	1.737524134
4624	1.737520755
4625	1.737514828
4626	1.737511686
4627	1.737511034
4628	1.737507834
4629	1.737501551
4630	1.737500365
4631	1.737496572
4632	1.737494793
4633	1.737490585
4634	1.737484657
4635	1.737481812
4636	1.737479382
4637	1.737474996
4638	1.737474877
4639	1.737472921
4640	1.737468357
4641	1.737465274
4642	1.737463081
4643	1.73745911
4644	1.737456383
4645	1.737454842
4646	1.73744927
4647	1.737445299
4648	1.737442868
4649	1.737438956
4650	1.737436644
4651	1.737434866
4652	1.737432732
4653	1.737428286
4654	1.737422714
4655	1.737420699
4656	1.737418802
4657	1.737415364
4658	1.737404931
4659	1.737400545
4660	1.737398707
4661	1.737393609
4662	1.737391179
4663	1.737390408
4664	1.737387148
4665	1.73738122
4666	1.737379797
4667	1.737371261
4668	1.737367112
4669	1.737364978
4670	1.737360176
4671	1.737358931
4672	1.737356442
4673	1.73735573
4674	1.737352292
4675	1.737347194
4676	1.737341681
4677	1.737338124
4678	1.737335457
4679	1.737332611
4680	1.737331663
4681	1.737324905
4682	1.737322889
4683	1.737321111
4684	1.737316843
4685	1.737305342
4686	1.737302023
4687	1.737297873
4688	1.737295502
4689	1.737292419
4690	1.737286017
4691	1.737285542
4692	1.737283349
4693	1.737281985
4694	1.737280207
4695	1.737272678
4696	1.73727167
4697	1.737266809
4698	1.737263015
4699	1.737250981
4700	1.737249202
4701	1.737245823
4702	1.737244993
4703	1.737242978
4704	1.737239065
4705	1.737236694
4706	1.737235034
4707	1.7372329
4708	1.737228631
4709	1.737222881
4710	1.737221043
4711	1.73721796
4712	1.737216359
4713	1.737212269
4714	1.73720883
4715	1.737204681
4716	1.737202783
4717	1.737196381
4718	1.737191875
4719	1.737185354
4720	1.737182982
4721	1.737175987
4722	1.737173497
4723	1.737169762
4724	1.737167865
4725	1.737166857
4726	1.737164841
4727	1.737162944
4728	1.737155533
4729	1.737153577
4730	1.73714836
4731	1.737140652
4732	1.737134724
4733	1.737131048
4734	1.737129625
4735	1.737128736
4736	1.737125475
4737	1.737122985
4738	1.737119131
4739	1.737117827
4740	1.73711421
4741	1.737111246
4742	1.737109586
4743	1.73710591
4744	1.737104606
4745	1.737093875
4746	1.737090199
4747	1.737083914
4748	1.737079586
4749	1.737073776
4750	1.737071997
4751	1.737071049
4752	1.737063756
4753	1.737062155
4754	1.737061503
4755	1.737059309
4756	1.737056938
4757	1.737054211
4758	1.737052728
4759	1.737051009
4760	1.737050357
4761	1.737048341
4762	1.737037965
4763	1.737035772
4764	1.737033696
4765	1.737031918
4766	1.737027589
4767	1.737026819
4768	1.737025811
4769	1.737022313
4770	1.737013775
4771	1.737012293
4772	1.737009269
