iter	Passed	Remaining
5056	304515	297651
5057	304576	297591
5058	304635	297529
5059	304698	297472
5060	304756	297409
5061	304814	297347
5062	304869	297282
5063	304930	297223
5064	304990	297162
5065	305053	297104
5066	305111	297042
5067	305167	296977
5068	305224	296915
5069	305285	296855
5070	305345	296794
5071	305405	296734
5072	305464	296673
5073	305523	296611
5074	305585	296553
5075	305646	296493
5076	305706	296433
5077	305765	296372
5078	305825	296311
5079	305884	296250
5080	305943	296189
5081	306004	296129
5082	306063	296067
5083	306122	296006
5084	306179	295943
5085	306232	295876
5086	306294	295817
5087	306354	295756
5088	306412	295695
5089	306474	295636
5090	306533	295575
5091	306591	295512
5092	306652	295453
5093	306714	295394
5094	306774	295334
5095	306835	295274
5096	306894	295213
5097	306956	295155
5098	307016	295094
5099	307074	295032
5100	307132	294970
5101	307203	294920
5102	307263	294859
5103	307323	294799
5104	307382	294738
5105	307441	294676
5106	307501	294615
5107	307560	294554
5108	307621	294495
5109	307680	294434
5110	307740	294373
5111	307798	294311
5112	307859	294251
5113	307921	294193
5114	307982	294134
5115	308044	294075
5116	308106	294016
5117	308164	293954
5118	308228	293897
5119	308287	293836
5120	308348	293776
5121	308406	293714
5122	308466	293653
5123	308526	293593
5124	308584	293531
5125	308645	293471
5126	308703	293410
5127	308765	293350
5128	308821	293287
5129	308880	293225
5130	308942	293166
5131	309003	293107
5132	309063	293047
5133	309125	292988
5134	309184	292927
5135	309244	292867
5136	309303	292805
5137	309362	292744
5138	309423	292685
5139	309485	292626
5140	309545	292566
5141	309606	292506
5142	309669	292448
5143	309727	292386
5144	309784	292322
5145	309844	292262
5146	309905	292203
5147	309967	292144
5148	310023	292081
5149	310081	292018
5150	310141	291958
5151	310201	291898
5152	310261	291837
5153	310322	291777
5154	310386	291721
5155	310446	291660
5156	310506	291600
5157	310562	291535
5158	310624	291477
5159	310681	291414
5160	310739	291352
5161	310798	291290
5162	310860	291232
5163	310922	291173
5164	310981	291112
5165	311037	291048
5166	311101	290991
5167	311162	290931
5168	311222	290871
5169	311282	290811
5170	311345	290753
5171	311404	290692
5172	311465	290632
5173	311525	290572
5174	311584	290511
5175	311646	290452
5176	311706	290392
5177	311766	290332
5178	311827	290271
5179	311882	290207
5180	311943	290148
5181	312002	290086
5182	312062	290026
5183	312119	289963
5184	312182	289905
5185	312243	289845
5186	312303	289785
5187	312365	289726
5188	312425	289665
5189	312484	289604
5190	312542	289542
5191	312603	289483
5192	312667	289426
5193	312725	289364
5194	312787	289305
5195	312846	289244
5196	312907	289185
5197	312968	289125
5198	313027	289064
5199	313088	289004
5200	313148	288944
5201	313214	288889
5202	313278	288832
5203	313339	288773
5204	313397	288711
5205	313460	288652
5206	313517	288590
5207	313576	288529
5208	313637	288469
5209	313703	288414
5210	313762	288353
5211	313822	288292
5212	313883	288233
5213	313944	288173
5214	314005	288114
5215	314064	288052
5216	314127	287995
5217	314186	287934
5218	314247	287874
5219	314303	287810
5220	314367	287753
5221	314427	287693
5222	314483	287629
5223	314545	287571
5224	314604	287509
5225	314666	287450
5226	314727	287391
5227	314787	287330
5228	314845	287269
5229	314905	287208
5230	314965	287147
5231	315028	287090
5232	315086	287028
5233	315146	286967
5234	315204	286905
5235	315268	286848
5236	315329	286788
5237	315388	286728
5238	315449	286668
5239	315510	286608
5240	315567	286545
5241	315624	286482
5242	315688	286425
5243	315746	286363
5244	315805	286302
5245	315869	286245
5246	315929	286184
5247	315987	286123
5248	316046	286061
5249	316108	286002
5250	316170	285944
5251	316231	285884
5252	316291	285824
5253	316350	285763
5254	316411	285703
5255	316469	285641
5256	316529	285581
5257	316586	285517
5258	316649	285459
5259	316708	285399
5260	316771	285341
5261	316836	285285
5262	316895	285224
5263	316955	285163
5264	317016	285103
5265	317077	285045
5266	317136	284983
5267	317195	284921
5268	317257	284863
5269	317317	284802
5270	317374	284739
5271	317429	284675
5272	317489	284615
5273	317551	284555
5274	317618	284501
5275	317679	284441
5276	317735	284378
5277	317793	284316
5278	317855	284257
5279	317917	284199
5280	317977	284138
5281	318037	284078
5282	318098	284018
5283	318159	283958
5284	318213	283893
5285	318271	283831
5286	318331	283771
5287	318392	283711
5288	318451	283649
5289	318508	283587
5290	318571	283528
5291	318635	283472
5292	318693	283410
5293	318752	283348
5294	318810	283286
5295	318871	283226
5296	318933	283168
5297	318994	283108
5298	319053	283047
5299	319115	282989
5300	319175	282928
5301	319241	282874
5302	319304	282816
5303	319361	282752
5304	319420	282691
5305	319479	282629
5306	319539	282570
5307	319601	282511
5308	319662	282451
5309	319724	282392
5310	319782	282331
5311	319841	282269
5312	319900	282208
5313	319959	282147
5314	320020	282087
5315	320082	282028
5316	320140	281966
5317	320199	281905
5318	320258	281844
5319	320319	281784
5320	320378	281723
5321	320438	281663
5322	320495	281599
5323	320557	281541
5324	320619	281482
5325	320679	281422
5326	320738	281361
5327	320800	281302
5328	320857	281239
5329	320913	281175
5330	320970	281112
5331	321031	281053
5332	321093	280994
5333	321153	280934
5334	321215	280875
5335	321273	280812
5336	321333	280753
5337	321396	280694
5338	321456	280634
5339	321516	280574
5340	321576	280513
5341	321633	280450
5342	321694	280391
5343	321754	280331
5344	321815	280271
5345	321876	280211
5346	321936	280151
5347	321995	280090
5348	322054	280028
5349	322109	279964
5350	322168	279902
5351	322227	279841
5352	322284	279779
5353	322344	279718
5354	322402	279656
5355	322464	279597
5356	322521	279534
5357	322578	279472
5358	322637	279410
5359	322697	279350
5360	322755	279288
5361	322813	279226
5362	322876	279167
5363	322939	279110
5364	323000	279050
5365	323060	278990
5366	323123	278932
5367	323182	278871
5368	323243	278811
5369	323300	278749
5370	323362	278690
5371	323422	278629
5372	323482	278569
5373	323544	278511
5374	323603	278449
5375	323665	278390
5376	323723	278328
5377	323783	278268
5378	323841	278206
5379	323904	278148
5380	323964	278088
5381	324022	278025
5382	324079	277962
5383	324139	277902
5384	324198	277841
5385	324256	277779
5386	324316	277719
5387	324377	277659
5388	324436	277598
5389	324500	277541
5390	324560	277481
5391	324619	277419
5392	324677	277357
5393	324737	277297
5394	324798	277237
5395	324859	277177
5396	324918	277116
5397	324978	277056
5398	325034	276992
5399	325097	276934
5400	325160	276876
5401	325227	276822
5402	325283	276759
5403	325341	276697
5404	325398	276633
5405	325458	276573
5406	325519	276514
5407	325580	276454
5408	325642	276395
5409	325703	276336
5410	325763	276275
5411	325823	276215
5412	325883	276155
5413	325940	276092
5414	326000	276031
5415	326061	275972
5416	326123	275913
5417	326184	275854
5418	326243	275792
5419	326304	275732
5420	326363	275672
5421	326424	275612
5422	326485	275552
5423	326548	275494
5424	326610	275436
5425	326668	275374
5426	326728	275314
5427	326785	275250
5428	326843	275188
5429	326901	275127
5430	326962	275067
5431	327023	275008
5432	327083	274947
5433	327147	274890
5434	327209	274831
5435	327267	274770
5436	327328	274710
5437	327389	274651
5438	327448	274589
5439	327512	274532
5440	327568	274469
5441	327630	274410
5442	327690	274349
5443	327751	274290
5444	327808	274227
5445	327869	274168
5446	327934	274111
5447	327994	274051
5448	328055	273991
5449	328115	273931
5450	328175	273870
5451	328234	273809
5452	328294	273749
5453	328355	273689
5454	328414	273628
5455	328473	273567
5456	328529	273503
5457	328588	273442
5458	328651	273384
5459	328709	273322
5460	328772	273264
5461	328832	273204
5462	328891	273143
5463	328952	273083
5464	329012	273022
5465	329071	272962
5466	329133	272902
5467	329188	272838
5468	329249	272778
5469	329311	272720
5470	329376	272663
5471	329434	272602
5472	329495	272542
5473	329557	272484
5474	329618	272424
5475	329679	272365
5476	329739	272304
5477	329797	272242
5478	329859	272183
5479	329921	272125
5480	329979	272062
5481	330035	271999
5482	330095	271939
5483	330157	271880
5484	330219	271821
5485	330278	271760
5486	330335	271697
5487	330396	271638
5488	330459	271580
5489	330516	271517
5490	330578	271458
5491	330636	271396
5492	330694	271334
5493	330753	271272
5494	330812	271212
5495	330871	271150
5496	330931	271090
5497	330991	271030
5498	331050	270968
5499	331108	270906
5500	331168	270846
5501	331236	270792
5502	331295	270731
5503	331355	270670
5504	331417	270612
5505	331479	270553
5506	331539	270493
5507	331600	270433
5508	331657	270370
5509	331717	270310
5510	331776	270249
5511	331836	270189
5512	331895	270128
5513	331955	270067
5514	332017	270008
5515	332074	269946
5516	332134	269885
5517	332193	269824
5518	332253	269763
5519	332315	269705
5520	332374	269644
5521	332435	269584
5522	332491	269521
5523	332550	269460
5524	332613	269401
5525	332670	269339
5526	332730	269278
5527	332791	269219
5528	332849	269157
5529	332912	269099
5530	332971	269037
5531	333031	268977
5532	333088	268915
5533	333148	268854
5534	333207	268793
5535	333266	268732
5536	333327	268672
5537	333390	268614
5538	333452	268555
5539	333513	268496
5540	333571	268434
5541	333630	268373
5542	333695	268316
5543	333752	268254
5544	333810	268192
5545	333866	268128
5546	333924	268066
5547	333981	268003
5548	334040	267942
5549	334103	267884
5550	334163	267824
5551	334223	267764
5552	334283	267703
5553	334342	267642
5554	334399	267579
5555	334458	267518
5556	334515	267456
5557	334576	267396
5558	334635	267334
5559	334695	267274
5560	334757	267216
5561	334817	267155
5562	334878	267095
5563	334933	267032
5564	334991	266969
5565	335050	266908
5566	335112	266850
5567	335172	266789
5568	335234	266730
5569	335293	266669
5570	335352	266608
5571	335413	266548
5572	335474	266489
5573	335537	266431
5574	335596	266370
5575	335654	266308
5576	335711	266246
5577	335770	266184
5578	335830	266124
5579	335891	266064
5580	335948	266001
5581	336007	265940
5582	336065	265878
5583	336123	265817
5584	336187	265759
5585	336247	265699
5586	336306	265638
5587	336365	265576
5588	336426	265517
5589	336488	265458
5590	336549	265398
5591	336608	265337
5592	336668	265277
5593	336727	265216
5594	336784	265153
5595	336846	265095
5596	336908	265036
5597	336968	264975
5598	337024	264912
5599	337083	264851
5600	337143	264791
5601	337211	264736
5602	337271	264676
5603	337330	264615
5604	337392	264556
5605	337455	264498
5606	337513	264437
5607	337574	264377
5608	337630	264313
5609	337693	264255
5610	337754	264195
5611	337810	264132
5612	337869	264071
5613	337931	264013
5614	337994	263955
5615	338055	263895
5616	338114	263834
5617	338177	263775
5618	338238	263716
5619	338295	263653
5620	338356	263593
5621	338416	263533
5622	338477	263473
5623	338537	263413
5624	338599	263355
5625	338658	263294
5626	338717	263233
5627	338783	263176
5628	338842	263116
5629	338903	263056
5630	338964	262996
5631	339022	262935
5632	339083	262875
5633	339141	262813
5634	339202	262754
5635	339263	262694
5636	339325	262635
5637	339385	262574
5638	339444	262514
5639	339504	262454
5640	339567	262395
5641	339628	262336
5642	339689	262276
5643	339749	262216
5644	339812	262158
5645	339873	262098
5646	339933	262038
5647	339997	261980
5648	340054	261918
5649	340112	261856
5650	340171	261795
5651	340234	261737
5652	340290	261674
5653	340349	261612
5654	340407	261551
5655	340470	261493
5656	340533	261434
5657	340594	261375
5658	340654	261314
5659	340711	261251
5660	340772	261192
5661	340833	261132
5662	340895	261073
5663	340954	261012
5664	341016	260954
5665	341075	260893
5666	341134	260832
5667	341193	260770
5668	341253	260710
5669	341313	260650
5670	341374	260590
5671	341434	260530
5672	341495	260470
5673	341556	260411
5674	341615	260350
5675	341675	260289
5676	341736	260230
5677	341797	260170
5678	341858	260110
5679	341920	260051
5680	341975	259988
5681	342038	259930
5682	342099	259870
5683	342159	259810
5684	342221	259751
5685	342280	259689
5686	342343	259631
5687	342402	259570
5688	342461	259510
5689	342521	259449
5690	342582	259390
5691	342646	259332
5692	342702	259269
5693	342763	259209
5694	342828	259152
5695	342890	259094
5696	342947	259031
5697	343007	258971
5698	343068	258911
5699	343129	258852
5700	343191	258793
5701	343263	258742
5702	343319	258678
5703	343380	258618
5704	343440	258558
5705	343501	258498
5706	343559	258436
5707	343619	258376
5708	343680	258317
5709	343739	258255
5710	343798	258195
5711	343858	258134
5712	343921	258076
5713	343982	258016
5714	344042	257956
5715	344105	257898
5716	344167	257839
5717	344226	257778
5718	344288	257719
5719	344345	257657
5720	344407	257598
5721	344471	257540
5722	344532	257480
5723	344592	257420
5724	344653	257361
5725	344714	257301
5726	344777	257243
5727	344838	257184
5728	344900	257125
5729	344960	257064
5730	345020	257004
5731	345082	256945
5732	345140	256883
5733	345202	256825
5734	345264	256766
5735	345327	256707
5736	345389	256648
5737	345449	256588
5738	345509	256528
5739	345568	256467
5740	345629	256407
5741	345691	256348
5742	345747	256285
5743	345808	256225
5744	345868	256165
5745	345929	256106
5746	345988	256045
5747	346048	255984
5748	346107	255923
5749	346166	255862
5750	346227	255802
5751	346289	255743
5752	346351	255684
5753	346409	255623
5754	346470	255563
5755	346531	255503
5756	346590	255442
5757	346649	255381
5758	346709	255321
5759	346768	255259
5760	346827	255198
5761	346883	255136
5762	346944	255076
5763	347004	255016
5764	347064	254955
5765	347125	254895
5766	347184	254834
5767	347242	254772
5768	347300	254710
5769	347359	254650
5770	347419	254589
5771	347476	254527
5772	347538	254468
5773	347599	254408
5774	347657	254346
5775	347719	254288
5776	347777	254226
5777	347836	254165
5778	347899	254106
5779	347959	254046
5780	348017	253984
5781	348076	253923
5782	348136	253863
5783	348197	253803
5784	348259	253744
5785	348314	253680
5786	348371	253618
5787	348434	253560
5788	348494	253499
5789	348552	253437
5790	348614	253379
5791	348674	253318
5792	348734	253258
5793	348795	253198
5794	348853	253137
5795	348909	253073
5796	348970	253014
5797	349030	252953
5798	349088	252891
5799	349150	252832
5800	349211	252773
5801	349280	252719
5802	349340	252659
5803	349399	252598
5804	349462	252540
5805	349524	252480
5806	349585	252421
5807	349646	252361
5808	349706	252301
5809	349766	252241
5810	349829	252182
5811	349889	252122
5812	349946	252060
5813	350005	251999
5814	350064	251937
5815	350121	251875
5816	350182	251815
5817	350244	251756
5818	350301	251694
5819	350360	251633
5820	350420	251573
5821	350482	251514
5822	350544	251455
5823	350606	251396
5824	350665	251335
5825	350725	251275
5826	350787	251216
5827	350846	251154
5828	350905	251094
5829	350965	251033
5830	351027	250974
5831	351087	250914
5832	351146	250853
5833	351208	250794
5834	351267	250733
5835	351326	250672
5836	351386	250612
5837	351444	250550
5838	351504	250490
5839	351563	250428
5840	351621	250367
5841	351685	250309
5842	351747	250250
5843	351808	250191
5844	351866	250128
5845	351923	250066
5846	351985	250007
5847	352039	249943
5848	352102	249885
5849	352162	249824
5850	352224	249765
5851	352283	249705
5852	352346	249646
5853	352406	249585
5854	352464	249524
5855	352524	249463
5856	352585	249404
5857	352648	249345
5858	352707	249285
5859	352769	249226
5860	352828	249165
5861	352893	249108
5862	352953	249048
5863	353013	248987
5864	353074	248928
5865	353136	248869
5866	353195	248808
5867	353253	248746
5868	353309	248682
5869	353369	248622
5870	353429	248562
5871	353485	248499
5872	353545	248439
5873	353602	248376
5874	353661	248315
5875	353724	248257
5876	353784	248196
5877	353847	248138
5878	353908	248078
5879	353965	248016
5880	354028	247958
5881	354088	247898
5882	354148	247837
5883	354205	247774
5884	354267	247716
5885	354327	247656
5886	354386	247594
5887	354447	247535
5888	354507	247474
5889	354566	247414
5890	354627	247354
5891	354688	247294
5892	354743	247231
5893	354804	247171
5894	354861	247108
5895	354920	247047
5896	354982	246988
5897	355045	246930
5898	355106	246870
5899	355170	246813
5900	355229	246752
5901	355297	246697
5902	355352	246633
5903	355413	246573
5904	355471	246512
5905	355532	246452
5906	355590	246391
5907	355649	246330
5908	355707	246268
5909	355771	246211
5910	355830	246149
5911	355892	246090
5912	355953	246030
5913	356011	245969
5914	356073	245910
5915	356133	245850
5916	356195	245790
5917	356255	245730
5918	356314	245669
5919	356374	245609
5920	356436	245550
5921	356496	245490
5922	356558	245431
5923	356619	245371
5924	356678	245310
5925	356739	245250
5926	356797	245189
5927	356859	245130
5928	356917	245068
5929	356974	245006
5930	357036	244947
5931	357096	244887
5932	357155	244825
5933	357213	244764
5934	357269	244701
5935	357335	244644
5936	357396	244585
5937	357456	244524
5938	357517	244464
5939	357576	244403
5940	357638	244345
5941	357702	244287
5942	357759	244225
5943	357818	244164
5944	357881	244106
5945	357944	244047
5946	358004	243987
5947	358066	243928
5948	358128	243869
5949	358185	243807
5950	358244	243746
5951	358305	243686
5952	358368	243627
5953	358426	243566
5954	358483	243503
5955	358543	243443
5956	358603	243383
5957	358664	243323
5958	358725	243263
5959	358786	243204
5960	358845	243143
5961	358905	243083
5962	358964	243022
5963	359023	242960
5964	359080	242898
5965	359140	242838
5966	359198	242776
5967	359258	242715
5968	359316	242654
5969	359377	242594
5970	359436	242533
5971	359496	242473
5972	359558	242414
5973	359613	242350
5974	359675	242291
5975	359734	242231
5976	359794	242170
5977	359854	242110
5978	359916	242051
5979	359974	241989
5980	360036	241930
5981	360096	241870
5982	360155	241809
5983	360215	241748
5984	360277	241690
5985	360337	241629
5986	360398	241569
5987	360460	241510
5988	360517	241448
5989	360574	241386
5990	360635	241326
5991	360696	241266
5992	360756	241206
5993	360822	241150
5994	360881	241089
5995	360941	241028
5996	361004	240970
5997	361064	240910
5998	361124	240849
5999	361185	240790
6000	361244	240729
6001	361312	240674
6002	361370	240612
6003	361430	240552
6004	361491	240492
6005	361551	240432
6006	361612	240372
6007	361673	240313
6008	361737	240255
6009	361797	240194
6010	361853	240132
6011	361919	240075
6012	361979	240015
6013	362035	239952
6014	362094	239891
6015	362157	239833
6016	362216	239772
6017	362277	239712
6018	362338	239652
6019	362398	239592
6020	362458	239532
6021	362519	239472
6022	362580	239412
6023	362639	239351
6024	362700	239292
6025	362759	239230
6026	362817	239169
6027	362879	239110
6028	362935	239047
6029	362994	238986
6030	363054	238925
6031	363114	238865
6032	363176	238806
6033	363238	238747
6034	363302	238690
6035	363361	238629
6036	363420	238568
6037	363479	238507
6038	363537	238445
6039	363599	238386
6040	363659	238326
6041	363715	238263
6042	363774	238202
6043	363834	238141
6044	363893	238080
6045	363954	238021
6046	364012	237959
6047	364070	237898
6048	364130	237837
6049	364187	237774
6050	364247	237715
6051	364305	237653
6052	364362	237591
6053	364421	237530
6054	364481	237469
6055	364538	237407
6056	364599	237347
6057	364658	237286
6058	364717	237226
6059	364782	237168
6060	364843	237108
6061	364898	237045
6062	364959	236985
6063	365018	236924
6064	365081	236866
6065	365144	236807
6066	365202	236746
6067	365263	236687
6068	365322	236626
6069	365382	236565
6070	365442	236505
6071	365502	236445
6072	365561	236384
6073	365623	236325
6074	365685	236266
6075	365748	236207
6076	365806	236145
6077	365866	236085
6078	365927	236026
6079	365983	235963
6080	366041	235901
6081	366101	235841
6082	366159	235779
6083	366219	235718
6084	366278	235658
6085	366338	235597
6086	366394	235535
6087	366455	235475
6088	366514	235414
6089	366573	235353
6090	366633	235292
6091	366692	235232
6092	366751	235171
6093	366812	235111
6094	366872	235051
6095	366933	234991
6096	366990	234929
6097	367051	234869
6098	367113	234810
6099	367173	234749
6100	367233	234689
6101	367302	234635
6102	367363	234575
6103	367421	234514
6104	367485	234456
6105	367548	234397
6106	367608	234337
6107	367670	234278
6108	367731	234219
6109	367792	234159
6110	367856	234101
6111	367915	234040
6112	367976	233981
6113	368034	233919
6114	368092	233857
6115	368154	233798
6116	368214	233738
6117	368272	233676
6118	368331	233615
6119	368392	233555
6120	368452	233495
6121	368511	233434
6122	368572	233374
6123	368631	233314
6124	368692	233254
6125	368751	233193
6126	368811	233133
6127	368871	233072
6128	368930	233011
6129	368990	232951
6130	369049	232890
6131	369109	232830
6132	369168	232769
6133	369228	232708
6134	369289	232649
6135	369348	232588
6136	369403	232525
6137	369466	232466
6138	369526	232406
6139	369585	232345
6140	369647	232285
6141	369708	232226
6142	369769	232167
6143	369829	232106
6144	369888	232045
6145	369947	231984
6146	370009	231925
6147	370070	231866
6148	370129	231804
6149	370188	231744
6150	370249	231684
6151	370307	231622
6152	370369	231563
6153	370430	231504
6154	370491	231444
6155	370550	231383
6156	370608	231322
6157	370669	231261
6158	370727	231200
6159	370788	231141
6160	370848	231080
6161	370910	231021
6162	370968	230960
6163	371030	230900
6164	371088	230839
6165	371145	230777
6166	371208	230718
6167	371270	230659
6168	371331	230600
6169	371391	230539
6170	371448	230477
6171	371507	230416
6172	371567	230356
6173	371632	230298
6174	371689	230236
6175	371749	230176
6176	371810	230116
6177	371872	230057
6178	371932	229997
6179	371992	229936
6180	372050	229875
6181	372111	229815
6182	372169	229754
6183	372229	229693
6184	372290	229634
6185	372351	229574
6186	372412	229515
6187	372469	229453
6188	372528	229391
6189	372587	229330
6190	372651	229272
6191	372710	229212
6192	372772	229153
6193	372831	229092
6194	372896	229034
6195	372953	228972
6196	373013	228912
6197	373073	228852
6198	373132	228791
6199	373192	228731
6200	373256	228673
6201	373325	228618
6202	373385	228557
6203	373443	228496
6204	373503	228436
6205	373562	228375
6206	373622	228315
6207	373681	228253
6208	373741	228193
6209	373803	228134
6210	373864	228074
6211	373922	228013
6212	373982	227952
6213	374040	227891
6214	374101	227832
6215	374161	227771
6216	374221	227710
6217	374282	227651
6218	374347	227593
6219	374408	227534
6220	374464	227471
6221	374522	227410
6222	374582	227349
6223	374642	227289
6224	374701	227228
6225	374759	227167
6226	374820	227107
6227	374880	227047
6228	374940	226986
6229	375000	226926
6230	375059	226865
6231	375119	226805
6232	375175	226742
6233	375234	226681
6234	375295	226621
6235	375355	226561
6236	375415	226501
6237	375474	226440
6238	375534	226380
6239	375590	226317
6240	375655	226260
6241	375714	226199
6242	375777	226140
6243	375838	226080
6244	375896	226019
6245	375954	225958
6246	376014	225897
6247	376076	225838
6248	376137	225778
6249	376199	225719
6250	376258	225658
6251	376318	225598
6252	376378	225538
6253	376439	225478
6254	376498	225417
6255	376560	225358
6256	376618	225296
6257	376679	225237
6258	376740	225177
6259	376803	225118
6260	376866	225060
6261	376926	224999
6262	376987	224940
6263	377045	224878
6264	377104	224818
6265	377162	224756
6266	377221	224695
6267	377278	224633
6268	377338	224573
6269	377399	224513
6270	377460	224453
6271	377520	224393
6272	377584	224335
6273	377639	224272
6274	377699	224212
6275	377759	224151
6276	377816	224089
6277	377882	224032
6278	377941	223971
6279	378001	223911
6280	378058	223849
6281	378119	223790
6282	378181	223730
6283	378241	223670
6284	378297	223607
6285	378357	223547
6286	378418	223487
6287	378481	223429
6288	378537	223366
6289	378601	223308
6290	378662	223248
6291	378719	223186
6292	378780	223127
6293	378838	223065
6294	378896	223004
6295	378957	222944
6296	379018	222884
6297	379081	222826
6298	379137	222763
6299	379201	222705
6300	379260	222644
6301	379328	222589
6302	379386	222527
6303	379448	222468
6304	379505	222406
6305	379566	222346
6306	379629	222288
6307	379689	222227
6308	379751	222168
6309	379811	222108
6310	379873	222049
6311	379933	221989
6312	379994	221929
6313	380052	221867
6314	380110	221806
6315	380172	221747
6316	380233	221687
6317	380291	221626
6318	380351	221565
6319	380406	221502
6320	380466	221442
6321	380525	221381
6322	380587	221321
6323	380646	221261
6324	380706	221200
6325	380766	221140
6326	380827	221080
6327	380884	221018
6328	380941	220957
6329	380999	220895
6330	381061	220836
6331	381122	220776
6332	381181	220715
6333	381243	220656
6334	381303	220596
6335	381362	220535
6336	381423	220475
6337	381485	220416
6338	381543	220355
6339	381603	220294
6340	381662	220233
6341	381722	220173
6342	381784	220114
6343	381840	220051
6344	381905	219994
6345	381964	219933
6346	382027	219874
6347	382086	219813
6348	382145	219753
6349	382206	219693
6350	382261	219630
6351	382323	219570
6352	382383	219510
6353	382441	219449
6354	382502	219389
6355	382564	219330
6356	382623	219269
6357	382683	219209
6358	382743	219149
6359	382804	219089
6360	382869	219031
6361	382928	218971
6362	382987	218910
6363	383045	218848
6364	383107	218789
6365	383164	218727
6366	383222	218665
6367	383281	218605
6368	383343	218546
6369	383405	218486
6370	383465	218426
6371	383524	218365
6372	383586	218306
6373	383648	218247
6374	383707	218186
6375	383764	218124
6376	383822	218063
6377	383883	218003
6378	383943	217942
6379	384004	217883
6380	384063	217822
6381	384122	217761
6382	384186	217703
6383	384243	217641
6384	384304	217582
6385	384365	217522
6386	384423	217460
6387	384484	217400
6388	384543	217340
6389	384602	217279
6390	384662	217219
6391	384723	217159
6392	384783	217098
6393	384843	217038
6394	384902	216977
6395	384966	216919
6396	385022	216857
6397	385085	216798
6398	385147	216739
6399	385207	216679
6400	385266	216618
6401	385337	216564
6402	385397	216503
6403	385459	216444
6404	385518	216383
6405	385577	216323
6406	385638	216263
6407	385698	216202
6408	385760	216143
6409	385820	216083
6410	385879	216022
6411	385941	215963
6412	386000	215902
6413	386060	215842
6414	386118	215781
6415	386178	215720
6416	386239	215660
6417	386300	215601
6418	386358	215539
6419	386421	215480
6420	386479	215419
6421	386536	215358
6422	386598	215298
6423	386656	215237
6424	386717	215177
6425	386776	215116
6426	386835	215055
6427	386894	214995
6428	386952	214933
6429	387010	214871
6430	387071	214812
6431	387129	214750
6432	387189	214690
6433	387245	214628
6434	387305	214567
6435	387364	214507
6436	387427	214448
6437	387485	214386
6438	387548	214328
6439	387609	214268
6440	387670	214209
6441	387731	214148
6442	387791	214088
6443	387856	214031
6444	387916	213970
6445	387976	213910
6446	388034	213849
6447	388095	213789
6448	388155	213729
6449	388213	213668
6450	388270	213605
6451	388331	213546
6452	388387	213483
6453	388448	213424
6454	388511	213365
6455	388572	213305
6456	388631	213244
6457	388691	213184
6458	388752	213124
6459	388810	213063
6460	388871	213003
6461	388933	212944
6462	388994	212884
6463	389050	212822
6464	389111	212762
6465	389170	212701
6466	389231	212642
6467	389292	212581
6468	389346	212518
6469	389408	212459
6470	389469	212399
6471	389529	212339
6472	389589	212279
6473	389650	212219
6474	389710	212159
6475	389769	212098
6476	389828	212037
6477	389891	211978
6478	389953	211919
6479	390013	211859
6480	390075	211800
6481	390133	211738
6482	390192	211677
6483	390251	211616
6484	390311	211556
6485	390372	211497
6486	390434	211437
6487	390494	211377
6488	390555	211317
6489	390615	211257
6490	390677	211198
6491	390738	211138
6492	390797	211077
6493	390859	211018
6494	390922	210959
6495	390981	210898
6496	391039	210837
6497	391100	210777
6498	391159	210717
6499	391219	210656
6500	391281	210597
6501	391346	210539
6502	391409	210481
6503	391470	210421
6504	391530	210361
6505	391595	210303
6506	391654	210242
6507	391716	210183
6508	391775	210122
6509	391835	210062
6510	391892	210000
6511	391952	209940
6512	392015	209881
6513	392073	209820
6514	392131	209758
6515	392195	209700
6516	392257	209641
6517	392314	209579
6518	392370	209517
6519	392427	209454
6520	392489	209395
6521	392552	209337
6522	392614	209278
6523	392676	209218
6524	392735	209158
6525	392796	209098
6526	392859	209039
6527	392921	208980
6528	392981	208920
6529	393042	208860
6530	393103	208800
6531	393164	208740
6532	393224	208680
6533	393285	208620
6534	393350	208563
6535	393410	208502
6536	393470	208442
6537	393532	208383
6538	393592	208323
6539	393652	208262
6540	393713	208203
6541	393775	208143
6542	393836	208083
6543	393895	208023
6544	393959	207965
6545	394023	207906
6546	394084	207846
6547	394145	207787
6548	394205	207726
6549	394264	207665
6550	394325	207606
6551	394384	207545
6552	394446	207486
6553	394506	207426
6554	394565	207365
6555	394626	207305
6556	394686	207244
6557	394747	207185
6558	394807	207124
6559	394867	207064
6560	394927	207004
6561	394986	206943
6562	395046	206883
6563	395108	206823
6564	395168	206763
6565	395225	206701
6566	395283	206640
6567	395344	206580
6568	395404	206520
6569	395463	206459
6570	395520	206397
6571	395579	206336
6572	395641	206277
6573	395701	206217
6574	395763	206157
6575	395821	206096
6576	395876	206033
6577	395936	205973
6578	395995	205912
6579	396054	205851
6580	396115	205792
6581	396177	205733
6582	396234	205671
6583	396290	205608
6584	396350	205548
6585	396410	205488
6586	396470	205428
6587	396533	205369
6588	396592	205308
6589	396654	205248
6590	396717	205190
6591	396774	205128
6592	396832	205067
6593	396891	205006
6594	396952	204946
6595	397011	204885
6596	397068	204823
6597	397131	204765
6598	397191	204705
6599	397246	204642
6600	397308	204582
6601	397379	204528
6602	397438	204467
6603	397498	204407
6604	397560	204348
6605	397621	204288
6606	397681	204228
6607	397743	204168
6608	397805	204109
6609	397869	204051
